TTS,energy,layout,number_sidb,correct,time_mean
0.06477803223158997,0.906622,12_hex_inputsdbp_fo2_v16_0.sqd_wrapper.txt,27,2087,0.0026102163076400756
0.05365354569786163,0.973872,12_hex_inputsdbp_fo2_v16_1.sqd_wrapper.txt,27,2473,0.002623856449127197
0.15629981116265632,0.872734,21_hex_inputsdbp_and_v15.sqd_wrapper.txt,29,1022,0.0029006623983383177
0.079025154895307,0.872734,21_hex_inputsdbp_and_v15_00.sqd_wrapper.txt,27,1748,0.0026136494398117066
3.2181550269804795,0.932635,21_hex_inputsdbp_and_v15_01.sqd_wrapper.txt,27,47,0.0026098488092422484
0.06966793846769398,0.93808,21_hex_inputsdbp_and_v15_10.sqd_wrapper.txt,27,1973,0.0026357102632522584
0.05414252795541096,0.992505,21_hex_inputsdbp_and_v15_11.sqd_wrapper.txt,27,2465,0.0026378688335418703
0.2145501071995654,0.869616,21_hex_inputsdbp_and_v21.sqd_wrapper.txt,27,706,0.0027041018009185793
0.09149658750999369,0.869616,21_hex_inputsdbp_and_v21_00.sqd_wrapper.txt,25,1536,0.0026265949010848997
2.20626021086616,0.937312,21_hex_inputsdbp_and_v21_01.sqd_wrapper.txt,25,67,0.0025531623601913454
0.06959321416606762,0.92802,21_hex_inputsdbp_and_v21_10.sqd_wrapper.txt,25,1892,0.0025126001834869386
0.048403262061363,0.982153,21_hex_inputsdbp_and_v21_11.sqd_wrapper.txt,25,2541,0.002442715072631836
8.671525520736317,0.92233,21_hex_inputsdbp_and_v26.sqd_wrapper.txt,23,17,0.0025398131847381594
1.938147111025067,0.92233,21_hex_inputsdbp_and_v26_00.sqd_wrapper.txt,21,68,0.0022764828681945803
2.643360866054113,0.986577,21_hex_inputsdbp_and_v26_01.sqd_wrapper.txt,21,49,0.0022351499795913695
0.8855218891002701,0.989411,21_hex_inputsdbp_and_v26_10.sqd_wrapper.txt,21,146,0.0022419705152511597
0.024380631733855695,1.028152,21_hex_inputsdbp_and_v26_11.sqd_wrapper.txt,21,4107,0.0022194259881973266
0.13144971324738935,0.878028,21_hex_inputsdbp_and_v3.sqd_wrapper.txt,29,1212,0.0029235004186630247
0.0720752267351817,0.878028,21_hex_inputsdbp_and_v3_00.sqd_wrapper.txt,27,2007,0.0027794487953186034
0.06347268645008454,0.942718,21_hex_inputsdbp_and_v3_01.sqd_wrapper.txt,27,2161,0.002660278344154358
0.056226240148890945,0.934978,21_hex_inputsdbp_and_v3_10.sqd_wrapper.txt,27,2381,0.002632085633277893
0.04813105204564774,0.990099,21_hex_inputsdbp_and_v3_11.sqd_wrapper.txt,27,2732,0.0026439026355743406
0.14479938312950025,0.908485,21_hex_inputsdbp_and_v9.sqd_wrapper.txt,28,1069,0.0028180651903152464
0.06480527226730054,0.908485,21_hex_inputsdbp_and_v9_00.sqd_wrapper.txt,26,2026,0.002525645995140076
0.05717571141406428,0.963423,21_hex_inputsdbp_and_v9_01.sqd_wrapper.txt,26,2280,0.0025469162225723267
0.4230776095986741,0.97559,21_hex_inputsdbp_and_v9_10.sqd_wrapper.txt,26,339,0.0025117424726486207
0.042992349010572,1.020929,21_hex_inputsdbp_and_v9_11.sqd_wrapper.txt,26,2898,0.002532620406150818
