TTS,energy,layout,number_sidb,correct,time_mean
0.40568658272641,0.906622,12_hex_inputsdbp_fo2_v16_0.sqd_wrapper.txt,27,207,0.01619717812538147
0.37742880870479323,0.973872,12_hex_inputsdbp_fo2_v16_1.sqd_wrapper.txt,27,221,0.016226260662078856
4.1603336595635545,0.872734,21_hex_inputsdbp_and_v15.sqd_wrapper.txt,29,25,0.018131853342056276
0.6514643720666242,0.872734,21_hex_inputsdbp_and_v15_00.sqd_wrapper.txt,27,136,0.016393588066101073
2.5980488571990508,0.932635,21_hex_inputsdbp_and_v15_01.sqd_wrapper.txt,27,36,0.016397396802902222
0.42569853746214603,0.93808,21_hex_inputsdbp_and_v15_10.sqd_wrapper.txt,27,202,0.01653556513786316
0.3140139832604894,0.992505,21_hex_inputsdbp_and_v15_11.sqd_wrapper.txt,27,263,0.01649586296081543
2.529869774915083,0.869616,21_hex_inputsdbp_and_v21.sqd_wrapper.txt,27,39,0.01732448673248291
0.5355754413450909,0.869616,21_hex_inputsdbp_and_v21_00.sqd_wrapper.txt,25,157,0.01574587345123291
2.879616268147716,0.937312,21_hex_inputsdbp_and_v21_01.sqd_wrapper.txt,25,31,0.01561005425453186
0.3689901489676369,0.92802,21_hex_inputsdbp_and_v21_10.sqd_wrapper.txt,25,219,0.015700600385665894
0.2597553537184159,0.982153,21_hex_inputsdbp_and_v21_11.sqd_wrapper.txt,25,296,0.015693904399871825
2.2797445958119598,0.92233,21_hex_inputsdbp_and_v26.sqd_wrapper.txt,23,42,0.016838653087615965
0.6693151841977311,0.92233,21_hex_inputsdbp_and_v26_00.sqd_wrapper.txt,21,125,0.015385159015655517
1.1921117293733041,0.986577,21_hex_inputsdbp_and_v26_01.sqd_wrapper.txt,21,71,0.01511322832107544
0.9254010183312046,0.989411,21_hex_inputsdbp_and_v26_10.sqd_wrapper.txt,21,92,0.015374261856079102
0.0981043589508803,1.028152,21_hex_inputsdbp_and_v26_11.sqd_wrapper.txt,21,588,0.01497506046295166
1.7272171150834816,0.878028,21_hex_inputsdbp_and_v3.sqd_wrapper.txt,29,61,0.018713724136352538
0.3913360093419537,0.878028,21_hex_inputsdbp_and_v3_00.sqd_wrapper.txt,27,221,0.016824153184890746
0.3735991439327811,0.942718,21_hex_inputsdbp_and_v3_01.sqd_wrapper.txt,27,229,0.016725491762161256
0.3313835304974542,0.934978,21_hex_inputsdbp_and_v3_10.sqd_wrapper.txt,27,254,0.01671592688560486
0.2544578801185135,0.990099,21_hex_inputsdbp_and_v3_11.sqd_wrapper.txt,27,318,0.016764529705047607
1.3330500295759609,0.908485,21_hex_inputsdbp_and_v9.sqd_wrapper.txt,28,75,0.017890183687210084
0.29162309049967666,0.908485,21_hex_inputsdbp_and_v9_00.sqd_wrapper.txt,26,272,0.015936427116394043
0.2347544111410793,0.963423,21_hex_inputsdbp_and_v9_01.sqd_wrapper.txt,26,328,0.016063326358795166
2.5852028235889253,0.97559,21_hex_inputsdbp_and_v9_10.sqd_wrapper.txt,26,35,0.01585491704940796
0.1804041418169091,1.020929,21_hex_inputsdbp_and_v9_11.sqd_wrapper.txt,26,401,0.015915597677230834
0.08650190725213874,1.097907,21_hex_inputsdbp_nand_v199_00.sqd_wrapper.txt,23,631,0.01484536075592041
0.13119897409379477,1.160043,21_hex_inputsdbp_nand_v199_01.sqd_wrapper.txt,23,481,0.014812345027923585
1.9357719486673457,0.935421,21_hex_inputsdbp_nand_v199_10.sqd_wrapper.txt,23,43,0.014646021127700805
2.9905375926531126,0.990774,21_hex_inputsdbp_nand_v199_11.sqd_wrapper.txt,23,28,0.014620004415512085
0.07490638444683285,0.932894,21_hex_inputsdbp_nand_v206_00.sqd_wrapper.txt,21,678,0.014612171649932861
0.06709841874210311,1.000277,21_hex_inputsdbp_nand_v206_01.sqd_wrapper.txt,21,714,0.014458475112915039
0.0474774557825925,0.979675,21_hex_inputsdbp_nand_v206_10.sqd_wrapper.txt,21,826,0.01429192328453064
0.7460223897490423,0.78716,21_hex_inputsdbp_nand_v206_11.sqd_wrapper.txt,21,103,0.013959408283233643
0.07666018815561423,0.944469,21_hex_inputsdbp_nand_v58_00.sqd_wrapper.txt,20,664,0.014392653703689575
0.17933866882445362,1.012557,21_hex_inputsdbp_nand_v58_01.sqd_wrapper.txt,20,369,0.014214899778366088
0.34793751069362233,0.991716,21_hex_inputsdbp_nand_v58_10.sqd_wrapper.txt,20,211,0.014194408416748046
0.2601353861008872,0.784881,21_hex_inputsdbp_nand_v58_11.sqd_wrapper.txt,20,265,0.013787184476852416
0.0695964385375665,0.929552,21_hex_inputsdbp_nand_v88_00.sqd_wrapper.txt,21,707,0.014707054376602174
0.05791419628145176,0.997058,21_hex_inputsdbp_nand_v88_01.sqd_wrapper.txt,21,763,0.014353027105331422
0.06903511216275478,0.983746,21_hex_inputsdbp_nand_v88_10.sqd_wrapper.txt,21,707,0.014588435411453247
0.6331511812393441,0.78716,21_hex_inputsdbp_nand_v88_11.sqd_wrapper.txt,21,122,0.014180829763412476
0.6504140849214842,0.784063,21_hex_inputsdbp_nor_v119_00.sqd_wrapper.txt,23,121,0.014440021991729736
1.0815764186200167,0.737572,21_hex_inputsdbp_nor_v119_01.sqd_wrapper.txt,23,75,0.014515284776687622
1.0616491755302184,0.737998,21_hex_inputsdbp_nor_v119_10.sqd_wrapper.txt,23,76,0.014445531129837036
0.6144175279939066,0.784063,21_hex_inputsdbp_nor_v119_11.sqd_wrapper.txt,23,128,0.014486512422561645
0.10975141064175623,0.971845,21_hex_inputsdbp_nor_v140_00.sqd_wrapper.txt,20,553,0.015212480068206788
0.310516809020756,0.743195,21_hex_inputsdbp_nor_v140_01.sqd_wrapper.txt,20,241,0.014739884614944458
0.2891720247481919,0.737998,21_hex_inputsdbp_nor_v140_10.sqd_wrapper.txt,20,255,0.014653430938720704
0.18744201810470207,0.787993,21_hex_inputsdbp_nor_v140_11.sqd_wrapper.txt,20,361,0.014450679302215576
0.08618059216611457,0.926311,21_hex_inputsdbp_nor_v157_00.sqd_wrapper.txt,21,630,0.014750067234039307
0.9308044777027412,0.742033,21_hex_inputsdbp_nor_v157_01.sqd_wrapper.txt,21,86,0.014408720970153808
0.88869548735285,0.740584,21_hex_inputsdbp_nor_v157_10.sqd_wrapper.txt,21,92,0.014764450073242187
1.0020780977280925,0.787018,21_hex_inputsdbp_nor_v157_11.sqd_wrapper.txt,21,103,0.018750666856765748
0.0935187360945016,0.926311,21_hex_inputsdbp_nor_v170_00.sqd_wrapper.txt,20,695,0.01911610984802246
0.599911867625884,0.737572,21_hex_inputsdbp_nor_v170_01.sqd_wrapper.txt,20,165,0.01862206530570984
0.6367660461559747,0.739212,21_hex_inputsdbp_nor_v170_10.sqd_wrapper.txt,20,156,0.018590916872024535
0.4298541186428855,0.784063,21_hex_inputsdbp_nor_v170_11.sqd_wrapper.txt,20,221,0.01848010754585266
0.1238511174095409,0.954903,21_hex_inputsdbp_nor_v41_00.sqd_wrapper.txt,20,607,0.019911751985549928
0.5958825829980656,0.743195,21_hex_inputsdbp_nor_v41_01.sqd_wrapper.txt,20,172,0.01936053991317749
0.4498997437045654,0.737998,21_hex_inputsdbp_nor_v41_10.sqd_wrapper.txt,20,219,0.01914331889152527
0.40347316220155344,0.787993,21_hex_inputsdbp_nor_v41_11.sqd_wrapper.txt,20,239,0.018969642400741577
0.13919195438545007,0.883375,21_hex_inputsdbp_or_v114_00.sqd_wrapper.txt,20,571,0.020278020858764647
0.10296526866033746,0.93564,21_hex_inputsdbp_or_v114_01.sqd_wrapper.txt,20,675,0.019921314477920532
0.09628463542000122,0.934266,21_hex_inputsdbp_or_v114_10.sqd_wrapper.txt,20,701,0.020010794639587402
0.08465628142281974,0.994969,21_hex_inputsdbp_or_v114_11.sqd_wrapper.txt,20,736,0.019408329010009766
0.19231039876169548,0.885756,21_hex_inputsdbp_or_v139_00.sqd_wrapper.txt,22,452,0.01991186261177063
