TTS,energy,layout,number_sidb,correct,time_mean
0.01057344032007221,0.74904,hex_11_inputsdbp_wire_diag_v0_manual_0.sqd_wrapper.txt,16,5419,0.001420922875404358
0.007432711571892446,0.813155,hex_11_inputsdbp_wire_diag_v0_manual_1.sqd_wrapper.txt,16,6629,0.0013912808895111084
0.04556265057332875,0.586761,hex_11_inputsdbp_wire_straight_v0_manual.sqd_wrapper.txt,16,1690,0.0014519883155822753
0.021433309282488523,0.586761,hex_11_inputsdbp_wire_straight_v0_manual_0.sqd_wrapper.txt,15,3176,0.0014099342107772826
0.01750364814040686,0.652662,hex_11_inputsdbp_wire_straight_v0_manual_1.sqd_wrapper.txt,15,3764,0.0014229345560073851
0.027114605444929565,1.16061,hex_21_inputsdbp_xnor_v21.sqd_wrapper.txt,23,3419,0.0019529054641723633
0.015212499245996308,1.16061,hex_21_inputsdbp_xnor_v21_00.sqd_wrapper.txt,21,4917,0.0017720422029495239
0.033551168812602804,0.955368,hex_21_inputsdbp_xnor_v21_01.sqd_wrapper.txt,21,2619,0.0017539047479629517
0.031104844173606865,0.947091,hex_21_inputsdbp_xnor_v21_10.sqd_wrapper.txt,21,2786,0.001748561692237854
0.02167674528606082,0.996461,hex_21_inputsdbp_xnor_v21_11.sqd_wrapper.txt,21,3723,0.001737727427482605
0.10743453538679525,0.936636,hex_21_inputsdbp_xor_v1.sqd_wrapper.txt,23,1003,0.0019547075271606445
0.030127043922360375,0.936636,hex_21_inputsdbp_xor_v1_00.sqd_wrapper.txt,21,2924,0.0017937638998031615
0.01972778799535992,0.967423,hex_21_inputsdbp_xor_v1_01.sqd_wrapper.txt,21,4062,0.0017700328588485718
0.0225785283353281,0.99119,hex_21_inputsdbp_xor_v1_10.sqd_wrapper.txt,21,3677,0.0017816399574279785
0.23527617488741517,0.779699,hex_21_inputsdbp_xor_v1_11.sqd_wrapper.txt,21,423,0.001750482225418091
