TTS,energy,layout,number_sidb,correct,time_mean
0.027604698461774234,0.890847,1009_wrapper.txt,22,3053,0.0017310137748718262
0.033022341151838795,0.84738,1014_wrapper.txt,23,2769,0.0018429739236831665
0.03654341188245496,0.845789,1048_wrapper.txt,23,2546,0.0018484150886535645
0.027500693389113585,0.842343,1120_wrapper.txt,21,2959,0.0016608650684356689
0.09358447679739967,0.604213,1137_wrapper.txt,23,1083,0.0018466011047363281
0.028777926701577465,0.864455,1237_wrapper.txt,23,3087,0.0018288885593414307
0.03234990354530458,0.852916,1407_wrapper.txt,23,2790,0.0018216414451599121
0.02642519512415416,0.850886,1524_wrapper.txt,21,3088,0.001680026340484619
0.02412087974097572,0.871096,1537_wrapper.txt,22,3384,0.0017152605772018433
0.024615887733184433,0.877868,1655_wrapper.txt,21,3272,0.001679327368736267
0.028152194815206238,0.871812,1732_wrapper.txt,22,2988,0.001720212936401367
0.10084140709918164,0.616973,17_wrapper.txt,21,911,0.0016581433057785034
0.02685138276842908,0.824359,1817_wrapper.txt,21,3069,0.0016944334983825683
0.032786834501074426,0.871165,1859_wrapper.txt,23,2809,0.0018611381530761718
0.030583335016754934,0.839407,1916_wrapper.txt,22,2804,0.0017323976039886474
0.06585318099073272,0.62258,1919_wrapper.txt,22,1429,0.0017480384588241576
0.03423906471038313,0.876715,1954_wrapper.txt,23,2686,0.0018436110973358154
0.02638636102162142,0.850229,1958_wrapper.txt,21,3097,0.0016834755897521972
0.027207867594178602,0.863933,1998_wrapper.txt,22,3108,0.0017433578729629516
0.026812020559243022,0.874539,2056_wrapper.txt,22,3136,0.0017367832183837891
0.02665128638071142,0.851143,2228_wrapper.txt,22,3164,0.00174512460231781
0.028181317464367042,0.862049,2234_wrapper.txt,22,3031,0.0017518332719802857
0.02267352730805497,0.866889,2284_wrapper.txt,20,3370,0.0016040873527526855
0.026072071248141853,0.84207,2291_wrapper.txt,21,3128,0.0016836241960525512
0.09589260101756134,0.590683,2309_wrapper.txt,22,969,0.0016824451923370361
0.07144277784581272,0.618499,2425_wrapper.txt,22,1307,0.0017225905418395996
0.03192073544285754,0.858261,2488_wrapper.txt,22,2726,0.0017489140272140503
0.07881686953882015,0.597487,2490_wrapper.txt,22,1206,0.0017436622381210326
0.10580804163191429,0.579816,2495_wrapper.txt,22,901,0.0017197814226150513
0.03826436290301451,0.856554,2516_wrapper.txt,23,2486,0.0018826548099517822
6.738725068640629,0.584639,2558_wrapper.txt,22,15,0.0017413371086120605
0.02751771933479256,0.878191,2567_wrapper.txt,22,3081,0.0017446905612945557
0.08863646886187801,0.609864,2660_wrapper.txt,22,1093,0.0017660882711410522
