TTS,energy,layout,number_sidb,correct,time_mean
0.09540130465860805,0.795626,10161_wrapper.txt,23,1389,0.0024559136390686037
0.08255310424362966,0.86239,10189_wrapper.txt,21,1524,0.0023497205972671507
0.08695117162304261,0.845912,10323_wrapper.txt,23,1505,0.002441388368606567
0.10270506754860069,0.805641,1051_wrapper.txt,23,1286,0.002433711886405945
0.08792088821098752,0.857895,10635_wrapper.txt,23,1492,0.00244547233581543
0.10732121560635875,0.796805,10697_wrapper.txt,24,1254,0.0024753778219223023
0.09189158150766151,0.822721,10729_wrapper.txt,23,1434,0.0024484448432922365
0.11362245871462844,0.800304,1075_wrapper.txt,24,1189,0.002475890612602234
0.0930826121339566,0.816473,11165_wrapper.txt,24,1431,0.0024745689868927003
1.113265019210025,0.567881,11175_wrapper.txt,24,129,0.0024882417917251585
0.09711970919569511,0.815899,11281_wrapper.txt,23,1359,0.0024420061349868776
0.10885958676975042,0.797287,11459_wrapper.txt,22,1200,0.0023955147981643676
0.09785923834009799,0.800582,11583_wrapper.txt,24,1362,0.002466450619697571
0.08672377611967884,0.836251,1245_wrapper.txt,22,1485,0.002399897575378418
0.08999689762735641,0.803694,1273_wrapper.txt,23,1460,0.002445055675506592
0.08175746013489173,0.819228,1406_wrapper.txt,23,1592,0.0024404396533966063
2.1907259710864335,0.567881,1487_wrapper.txt,23,65,0.002459261107444763
0.09228729376400341,0.796805,1563_wrapper.txt,25,1501,0.002583735704421997
0.11136876375223566,0.796805,1608_wrapper.txt,23,1199,0.002448552179336548
0.08435776587027954,0.836508,1940_wrapper.txt,23,1559,0.002461175012588501
0.09462572465043229,0.803035,1954_wrapper.txt,22,1369,0.0023981585264205934
0.1114033148714072,0.802335,2060_wrapper.txt,23,1202,0.002455849885940552
0.10655436840132629,0.794054,2187_wrapper.txt,23,1243,0.0024346351623535157
0.09125483763697567,0.847147,2261_wrapper.txt,23,1454,0.002468198895454407
0.08135287984359803,0.839448,2433_wrapper.txt,23,1596,0.002435026979446411
0.09456637679083392,0.801488,2613_wrapper.txt,25,1469,0.0025863650798797605
0.11118769862530153,0.797531,2639_wrapper.txt,23,1198,0.002442396640777588
1.1476269551436955,0.567881,2690_wrapper.txt,23,124,0.0024650004386901855
0.10616622473649512,0.803199,2852_wrapper.txt,23,1248,0.00243620445728302
0.11065397676885534,0.806988,2866_wrapper.txt,24,1225,0.0024891926765441895
0.970238753653184,0.567881,2981_wrapper.txt,23,144,0.0024225619316101074
0.09573370395248944,0.801112,3045_wrapper.txt,23,1378,0.002443432092666626
0.1016165735731371,0.810102,3212_wrapper.txt,23,1306,0.002448113036155701
0.10265576613500442,0.798575,3474_wrapper.txt,23,1304,0.0024690841913223268
0.11322635604576513,0.80382,3550_wrapper.txt,24,1206,0.002504901838302612
0.08737997750113427,0.834614,3557_wrapper.txt,24,1523,0.002485334038734436
0.0884129349983958,0.846846,3561_wrapper.txt,22,1450,0.002384211087226868
1.1104652166637354,0.56696,3633_wrapper.txt,23,129,0.002481983995437622
0.9435584328795585,0.567881,3655_wrapper.txt,22,152,0.0024878377676010133
0.09933255474597823,0.797531,3733_wrapper.txt,24,1410,0.0025988675355911256
0.09844325325572788,0.827595,3734_wrapper.txt,21,1349,0.002455685591697693
